"V2","V3","V4","V5","V6","V7","V8","V9"
1,5,11,12,5,0,4,2
3,11,13,19,4,3,6,2
2,6,7,8,4,2,1,1
0,2,1,0,0,0,3,0
0,9,43,292,9,0,5,2
1,8,18,30,8,3,4,2
2,6,8,11,3,2,3,1
4,6,8,12,5,1,2,2
1,6,10,13,4,3,4,3
4,13,10,18,13,3,4,2
1,4,5,9,8,1,3,1
0,1,2,0,4,0,1,0
1,10,26,428,35,2,4,0
4,10,16,40,28,1,5,2
0,4,7,9,10,1,5,3
0,5,7,11,10,1,4,1
3,7,7,13,9,1,4,0
4,14,5,19,13,5,4,1
0,3,3,7,6,1,3,1
0,2,1,1,0,0,0,1
1,11,5,309,42,4,4,0
1,10,3,51,64,2,3,2
3,5,2,13,11,1,4,4
1,6,3,13,9,4,4,1
2,7,3,13,10,2,3,1
1,11,5,17,15,3,6,2
1,4,3,8,6,2,2,0
0,2,0,0,1,0,1,0
3,9,10,322,33,0,6,3
2,9,8,46,77,3,5,1
2,7,5,12,11,1,3,2
4,6,5,11,13,1,5,2
2,5,10,13,12,2,6,1
3,13,2,18,14,2,3,4
0,2,2,8,5,0,1,3
0,1,0,0,0,2,0,0
3,11,2,225,29,2,3,1
3,10,2,40,105,2,5,4
3,3,4,12,10,3,4,1
0,6,3,13,9,2,3,0
3,8,3,13,12,1,4,3
3,14,0,7,15,2,7,2
0,2,1,1,4,0,2,2
0,1,0,1,1,0,1,0
1,9,0,25,37,1,5,3
2,10,0,14,176,0,3,2
3,6,3,6,15,3,7,3
1,6,0,6,12,1,4,1
3,8,2,5,12,0,3,1
3,14,2,12,12,5,4,2
2,3,1,3,5,1,1,2
0,0,0,2,1,0,1,0
1,8,2,13,17,5,5,0
1,9,1,13,25,4,5,0
3,6,3,6,8,3,3,2
3,4,2,7,8,5,5,3
0,6,0,6,7,3,5,1
2,13,2,1,8,3,4,0
2,4,2,0,4,0,2,2
0,1,0,0,2,0,2,1
1,10,3,4,13,4,7,1
2,10,1,1,20,3,3,0
2,5,3,2,7,1,2,1
0,4,1,2,7,2,3,2
2,7,2,0,7,2,2,0
3,13,2,3,9,3,6,3
2,4,0,0,2,3,2,0
0,2,0,0,2,1,0,0
4,10,3,3,10,3,4,1
2,7,1,3,16,2,5,4
3,6,2,2,7,3,3,2
3,5,2,2,7,2,2,1
3,4,1,4,6,2,4,2
2,13,2,3,8,3,6,2
2,5,2,0,4,0,1,2
0,0,0,1,2,0,0,1
1,10,1,3,11,3,5,1
3,9,3,1,10,2,3,0
3,3,2,3,5,3,3,1
1,5,1,2,4,1,5,3
2,7,1,2,5,1,4,0
1,14,3,7,3,5,6,2
0,5,2,2,3,2,2,2
0,0,0,2,0,0,0,2
2,10,1,11,2,3,7,1
0,9,1,7,4,2,4,2
2,3,0,4,3,0,2,3
1,7,1,8,2,2,5,2
1,6,0,4,3,2,4,0
2,13,8,8,11,1,5,3
1,4,2,3,3,1,1,0
1,0,2,0,2,0,0,0
3,11,12,26,27,1,2,2
1,11,10,18,24,3,7,1
1,3,5,4,8,3,3,1
3,6,6,7,9,1,3,2
1,7,6,7,7,0,3,1
2,15,15,17,14,2,5,4
1,3,4,5,4,1,2,1
0,0,0,1,0,0,0,0
2,9,55,67,60,1,2,3
0,9,29,32,36,0,4,3
2,2,9,8,9,3,3,1
3,7,10,11,12,3,4,2
1,6,10,10,11,2,3,2
2,14,16,17,16,3,6,2
1,3,7,7,7,1,0,1
0,2,2,0,0,0,0,0
1,10,54,139,76,0,4,0
2,11,27,41,33,3,4,2
2,5,7,10,8,2,1,2
3,8,10,15,12,0,4,1
1,9,10,12,10,2,4,1
2,14,13,16,17,0,4,2
0,5,7,8,7,2,4,0
0,0,2,1,0,0,1,0
1,8,49,100,115,1,3,2
1,9,24,35,34,2,6,0
1,2,9,9,8,1,4,0
3,7,13,10,14,3,5,1
1,5,10,11,13,2,4,0
3,15,17,3,18,2,5,2
1,4,7,1,7,1,5,0
0,2,2,0,0,1,0,1
0,11,97,2,178,0,3,2
2,10,27,5,31,2,6,1
1,6,8,2,10,2,2,3
3,8,12,3,15,4,3,2
1,8,10,4,13,2,6,1
4,14,16,9,3,4,4,3
1,3,6,3,2,1,4,2
0,1,1,2,0,0,3,0
2,10,127,15,1,3,6,2
1,8,28,14,3,3,4,2
0,3,10,7,1,0,4,0
3,5,13,9,1,1,4,1
1,8,13,9,4,2,3,0
3,13,16,17,2,3,4,2
0,4,6,7,2,1,2,1
0,2,0,2,0,0,0,0
2,11,98,282,1,2,6,3
3,10,24,29,3,5,4,4
1,6,10,12,3,3,3,3
1,7,11,12,1,1,5,2
1,7,10,12,0,3,3,3
2,12,12,19,6,1,7,1
2,4,6,7,3,1,3,0
0,1,0,0,1,0,0,0
2,10,28,421,8,0,6,0
5,8,14,29,8,3,5,3
2,4,6,10,3,3,5,2
3,6,9,13,7,2,5,1
3,4,10,14,7,2,4,1
2,13,7,18,10,3,5,3
1,4,1,7,4,1,3,0
0,1,1,1,1,0,0,0
0,10,10,474,16,4,4,2
2,12,7,37,19,2,5,0
4,6,4,13,5,2,2,3
0,5,5,13,7,3,3,3
2,9,6,13,8,3,5,2
4,14,5,18,11,1,5,1
3,2,4,8,6,1,3,1
0,1,1,0,0,1,0,0
3,11,9,422,25,2,4,0
3,9,7,44,36,0,6,1
2,4,5,12,8,4,4,2
1,5,3,13,10,2,5,3
2,5,2,13,10,2,5,1
3,14,7,18,14,3,4,2
0,5,2,7,6,1,3,2
0,1,0,1,1,0,0,0
1,11,7,360,29,2,3,0
0,10,6,45,70,2,5,5
2,7,5,14,12,2,3,2
1,7,3,14,11,3,3,1
1,5,4,12,10,2,3,3
2,12,4,17,14,2,4,2
3,4,1,5,6,1,3,0
0,0,0,1,0,0,1,0
2,10,5,167,32,2,4,1
1,9,2,37,100,1,5,2
5,5,2,12,14,1,5,3
2,5,2,13,12,1,4,0
1,7,4,12,10,2,4,2
2,15,1,7,16,1,5,3
3,4,2,3,5,1,1,1
0,3,0,1,1,0,1,1
2,12,0,19,31,2,5,1
2,9,2,15,99,2,3,2
1,5,3,7,13,3,3,2
1,8,1,8,13,2,4,2
2,4,0,8,12,3,5,2
3,13,3,5,12,4,6,2
3,4,0,2,6,3,4,0
0,0,0,2,0,0,0,0
2,8,2,11,26,4,5,3
2,9,2,7,74,1,6,2
4,5,1,4,13,4,4,2
2,6,1,5,11,2,3,0
2,7,2,5,11,2,2,1
2,14,3,2,9,2,6,4
0,4,0,0,3,2,2,0
0,2,0,0,0,0,0,0
1,10,3,3,12,4,6,2
1,10,1,1,19,3,5,2
2,5,0,1,5,5,4,2
1,5,1,5,7,1,3,1
2,6,3,2,9,3,5,1
4,11,2,2,4,2,5,1
1,2,3,0,3,1,4,2
0,1,0,0,0,0,1,1
4,11,0,1,5,2,6,1
2,9,2,3,2,2,3,0
2,6,3,0,3,1,3,1
2,6,2,1,3,2,3,3
1,5,0,3,2,2,4,1
3,12,1,3,11,5,5,2
1,3,1,2,3,1,1,0
0,2,0,0,3,0,1,0
2,9,1,3,16,2,6,2
2,7,0,2,15,2,4,1
2,4,3,0,4,0,1,0
2,7,1,2,8,3,4,2
3,5,1,3,7,1,5,2
2,13,5,6,7,1,4,3
2,5,1,5,2,1,3,1
1,3,2,6,3,0,1,0
1,8,5,20,8,0,1,1
0,10,4,15,8,2,5,4
1,7,2,8,4,4,2,1
3,5,3,7,4,1,4,0
2,6,3,8,4,1,3,3
1,11,5,17,13,2,4,1
1,3,4,7,4,1,3,1
0,3,2,3,3,2,3,1
2,9,11,45,31,1,5,0
3,9,8,29,19,3,3,1
2,5,5,7,5,0,2,3
3,9,5,10,9,0,5,3
2,4,4,11,8,2,4,0
1,11,5,17,10,1,3,2
0,4,3,4,5,0,0,2
1,5,3,6,4,1,3,2
0,12,7,68,24,2,3,2
1,9,5,48,16,0,2,1
1,4,6,10,5,1,2,4
2,6,5,14,6,2,3,1
1,5,4,14,8,2,2,2
2,13,11,17,13,4,5,4
1,4,5,7,6,0,1,1
0,2,3,2,1,0,0,0
0,10,27,68,31,1,2,1
2,12,18,62,19,3,3,1
0,3,5,8,8,2,2,2
1,6,10,12,6,0,3,1
2,8,8,12,8,2,4,1
2,10,13,18,12,3,5,5
2,4,9,9,10,2,4,1
0,4,3,1,2,0,0,0
1,10,48,100,53,1,2,3
2,10,25,71,29,1,4,2
1,4,8,10,9,3,3,2
0,7,9,13,9,1,1,1
3,6,10,12,7,0,1,3
3,13,15,16,17,1,3,2
1,5,7,8,7,0,1,1
0,3,2,3,1,0,2,1
4,9,51,96,132,2,4,2
2,10,26,62,42,2,3,2
2,6,9,13,10,2,2,3
3,7,10,11,13,2,3,0
2,5,9,11,12,1,4,3
4,13,15,9,17,4,5,2
1,1,6,4,7,2,2,1
0,1,3,2,1,0,0,0
1,10,115,16,144,1,4,4
4,9,29,23,30,2,6,1
3,4,12,6,11,2,4,2
1,6,11,8,12,1,4,2
0,6,11,7,11,1,4,3
2,15,14,11,2,2,5,1
2,3,7,6,0,2,3,0
0,1,2,3,0,0,0,0
0,11,102,26,0,0,4,2
4,10,28,21,2,2,7,1
2,6,11,5,3,3,3,1
1,5,10,8,2,2,3,1
1,7,12,9,1,1,4,0
1,11,18,17,3,1,4,1
2,4,6,7,0,0,3,1
1,1,0,0,0,0,1,0
0,9,93,297,2,2,4,1
3,9,24,36,3,2,4,2
0,6,8,9,2,0,3,1
3,6,10,10,1,2,4,0
0,6,10,13,2,3,3,2
2,13,16,18,5,1,6,1
0,6,7,9,1,1,3,3
0,1,0,1,0,0,2,0
3,11,76,294,0,3,2,0
1,9,24,30,4,3,5,2
1,3,9,11,2,0,3,1
2,7,9,12,1,2,4,0
1,7,12,12,2,4,4,2
2,13,12,20,5,2,5,2
0,6,7,10,2,2,2,1
1,3,3,2,0,3,1,0
2,8,47,435,6,1,3,2
2,10,19,39,6,2,5,2
0,4,8,9,3,3,4,0
2,4,9,10,3,0,3,1
1,7,10,12,5,1,4,3
2,14,9,18,5,3,7,2
1,2,5,8,2,2,2,3
2,3,1,1,2,0,0,0
0,12,18,408,15,3,6,0
2,10,13,35,9,2,5,2
2,3,7,14,6,1,2,3
1,5,5,11,8,2,3,0
1,6,5,14,7,0,5,1
3,13,6,16,14,4,4,2
0,3,3,5,5,2,3,1
0,4,1,5,4,0,2,0
0,9,11,235,32,0,4,2
4,9,9,44,34,2,3,1
1,6,4,12,8,0,4,0
0,4,3,12,6,2,3,0
3,9,5,12,10,2,3,3
1,15,8,18,13,1,7,0
1,2,6,7,5,2,4,1
2,2,2,1,0,0,0,1
0,10,13,129,30,2,3,0
1,10,12,37,65,3,6,0
2,2,7,11,8,2,3,2
1,4,5,10,9,3,3,1
2,8,8,12,11,1,4,0
2,14,6,13,13,3,6,3
3,3,5,7,7,1,2,3
0,3,0,1,1,0,0,0
1,11,1,62,34,1,7,0
1,9,4,24,115,1,3,3
4,4,4,8,13,4,4,3
3,7,1,7,12,1,5,0
1,6,1,9,11,0,3,1
3,14,3,13,14,3,5,3
0,5,0,5,5,1,3,0
0,1,0,2,0,0,1,0
4,8,3,37,24,3,4,2
4,12,1,20,67,2,3,1
2,5,3,7,11,2,5,1
2,4,2,8,10,1,3,2
5,6,2,9,10,3,3,3
3,15,1,8,13,2,4,2
1,2,0,4,7,2,2,0
0,0,1,1,0,0,0,1
3,10,1,18,23,4,3,1
1,9,1,17,59,2,3,1
3,7,3,9,11,3,4,2
4,2,3,6,8,2,2,2
2,7,3,6,11,5,5,2
1,12,3,5,7,1,5,3
3,3,2,2,1,1,2,1
0,3,0,0,1,0,1,0
1,10,0,2,11,0,5,1
2,7,2,2,12,2,3,1
3,6,4,3,4,2,2,3
2,7,3,2,6,1,5,1
2,8,2,3,6,2,3,0
3,14,3,3,10,3,5,4
1,3,1,2,3,2,3,1
0,1,0,0,3,0,1,0
3,9,1,4,13,0,3,1
1,8,2,5,11,2,2,2
2,6,1,1,6,1,3,1
2,5,0,4,6,0,3,0
2,4,0,7,8,2,2,2
0,15,3,8,8,2,6,1
2,4,1,3,4,1,2,0
3,4,2,4,3,4,2,1
1,9,4,13,6,2,6,2
1,9,2,14,7,1,4,2
2,5,1,5,2,2,2,0
2,5,0,8,4,2,3,2
0,3,3,5,4,1,1,1
3,13,2,10,6,2,2,0
2,4,2,4,0,1,1,3
2,6,2,9,6,4,3,2
2,12,2,16,6,1,5,0
2,9,0,18,8,3,2,1
5,5,2,6,3,3,1,2
1,5,3,6,5,2,3,3
0,5,2,8,5,0,3,1
3,11,3,14,7,3,1,3
0,5,1,5,1,0,3,0
2,8,3,9,6,1,4,2
3,10,1,34,10,1,2,0
1,8,3,38,6,4,2,3
1,5,2,8,5,0,4,4
2,7,0,9,7,1,4,3
3,6,1,10,5,0,1,0
2,13,4,14,6,1,3,1
2,5,1,8,3,0,3,0
2,4,2,11,5,3,2,2
1,9,3,54,8,1,1,0
1,8,3,60,7,1,5,3
2,6,0,10,4,3,3,2
4,6,4,11,4,3,0,1
2,4,3,11,3,1,4,1
2,12,11,15,10,3,3,2
3,5,4,5,3,1,0,1
1,7,9,4,3,0,2,2
0,10,27,61,22,0,2,2
3,13,20,55,21,1,3,0
1,3,6,11,6,4,3,2
0,4,9,11,8,0,2,1
1,7,8,9,8,1,3,3
4,11,13,17,13,3,2,1
1,3,5,6,5,0,2,1
0,2,0,0,1,0,1,0
1,11,49,68,45,1,2,0
3,10,33,58,26,4,2,0
1,2,9,11,9,3,3,2
0,6,11,11,10,1,3,2
1,9,11,12,8,3,6,2
1,12,7,15,17,3,3,4
0,5,2,4,8,0,3,2
1,1,1,0,0,0,0,0
1,7,9,71,133,1,3,0
1,9,8,34,37,0,2,3
1,7,4,8,11,2,3,3
1,6,5,9,11,3,3,2
4,7,4,9,10,2,2,1
1,14,17,6,15,2,5,2
1,5,4,4,4,2,3,1
0,1,3,0,1,0,0,0
2,11,91,9,66,2,4,2
1,9,24,6,21,1,6,2
2,4,8,4,6,1,3,0
1,6,11,6,10,3,3,1
1,5,10,3,10,1,3,3
2,11,18,19,2,3,4,1
1,4,6,7,3,3,2,3
0,3,2,0,0,0,0,0
0,10,83,114,3,1,7,0
5,8,24,29,3,3,5,2
2,4,10,8,2,1,1,1
0,5,10,11,3,1,4,2
0,7,9,13,0,1,4,2
2,13,16,18,3,0,3,1
1,6,7,7,2,1,3,3
0,3,0,4,0,0,0,0
3,10,61,358,1,2,5,1
3,7,23,37,4,3,4,5
0,4,8,10,1,0,2,0
1,6,9,12,1,1,4,0
3,4,9,12,1,4,5,3
2,14,15,18,3,1,5,5
1,4,7,9,1,2,3,1
0,0,0,1,0,0,0,0
1,10,63,400,6,0,2,2
1,9,21,37,4,2,6,4
2,5,7,11,1,1,4,1
2,6,9,11,3,3,3,1
1,3,11,12,4,2,2,2
3,11,13,19,10,3,5,1
2,6,6,9,6,1,4,0
0,1,3,1,3,0,0,1
0,10,54,437,37,0,4,0
4,9,22,38,19,3,6,3
2,3,9,9,9,2,2,2
2,5,10,12,7,1,3,1
1,6,8,15,9,1,6,3
1,13,10,19,15,2,5,5
1,5,2,9,5,2,3,0
0,1,1,2,1,0,0,0
0,10,21,409,55,2,5,2
3,10,12,34,22,2,4,3
3,5,4,11,9,3,4,0
3,7,8,9,9,3,3,2
0,7,7,13,10,4,3,3
3,13,5,19,13,5,6,2
4,4,4,8,9,2,1,2
0,3,0,1,0,0,0,1
0,9,4,312,49,1,5,0
6,10,3,38,25,4,5,2
2,3,3,11,10,6,5,3
0,4,4,11,11,3,4,3
2,5,2,14,9,2,3,2
2,12,3,16,14,5,5,4
1,3,0,8,7,1,2,2
0,2,0,0,0,0,0,0
1,9,1,148,49,4,5,0
1,7,4,43,70,3,5,4
2,5,1,11,11,2,3,3
1,7,1,13,10,3,6,1
2,6,4,11,11,5,3,2
3,13,1,13,15,2,7,3
0,4,2,6,4,2,3,0
0,1,1,0,0,0,0,0
1,9,3,31,43,4,5,1
0,9,1,19,148,1,3,1
3,6,2,7,10,2,5,0
2,6,2,7,12,2,4,1
2,5,0,6,12,3,2,1
3,14,1,11,15,3,4,0
1,3,1,4,7,2,3,0
0,1,0,1,0,0,0,1
2,11,0,25,38,3,6,1
0,10,0,18,168,3,6,0
3,3,2,5,12,2,3,2
1,6,1,7,13,3,3,2
1,7,0,8,12,1,5,0
2,12,4,1,8,3,4,3
2,3,0,1,6,1,3,2
0,1,0,0,2,0,1,0
2,10,2,2,16,2,6,1
2,7,2,2,41,1,3,3
3,5,0,2,8,0,2,2
1,7,1,2,9,0,5,2
2,5,3,2,10,2,3,2
1,14,2,3,9,2,4,2
0,6,1,1,3,1,4,0
0,1,2,0,0,1,2,2
3,10,1,1,6,2,3,3
0,10,0,1,8,1,5,1
1,5,1,3,2,1,5,1
1,4,2,2,1,1,5,4
2,6,4,1,2,4,3,2
1,13,3,2,3,2,5,2
3,2,2,1,0,0,2,1
2,5,2,1,2,2,2,3
0,11,1,2,2,2,3,0
2,8,2,2,3,0,4,3
3,4,3,3,3,3,2,5
1,6,1,1,2,2,2,1
2,5,0,3,2,0,3,1
2,11,4,7,12,2,3,3
1,5,1,2,5,2,0,0
0,8,1,12,11,2,4,1
0,8,1,15,26,2,2,0
4,7,3,10,21,2,1,4
2,6,1,4,9,4,2,2
0,6,2,6,8,0,4,0
2,5,1,7,9,2,3,3
2,12,1,9,10,3,4,3
0,2,1,4,4,0,4,0
3,6,2,20,12,2,3,4
1,9,2,18,16,2,2,1
1,10,3,14,15,1,3,1
1,7,2,9,10,2,4,2
1,6,1,8,9,2,4,4
2,6,2,8,7,2,2,3
2,12,1,13,15,2,4,4
1,5,3,9,9,2,3,4
2,8,4,31,18,1,3,4
0,11,1,35,54,0,2,0
0,9,1,23,35,1,5,1
4,5,2,12,11,2,2,3
0,7,2,9,10,3,4,0
1,6,0,10,11,0,4,2
3,11,3,17,14,3,1,4
2,7,2,11,11,3,3,2
1,9,1,23,13,0,3,1
0,8,1,75,88,1,3,1
2,9,3,33,31,3,3,3
0,8,3,15,14,3,4,2
2,7,0,12,12,2,4,1
3,6,1,11,11,2,2,2
0,15,10,16,17,1,3,1
1,5,3,7,10,0,4,1
2,3,3,6,5,0,0,0
1,8,21,100,102,0,3,2
1,9,14,30,30,2,5,2
3,8,6,10,11,1,2,0
3,6,9,13,11,0,2,4
2,4,8,10,11,2,2,2
1,13,10,15,19,1,3,3
2,4,3,8,7,3,0,3
0,3,5,5,5,1,1,0
0,12,36,110,114,2,6,1
3,10,16,27,26,3,5,2
3,4,6,10,7,2,1,2
2,5,9,11,12,2,4,2
1,7,10,10,12,1,3,0
3,12,9,4,16,3,3,3
0,4,6,1,7,2,2,3
0,2,3,0,1,0,1,0
4,13,24,2,245,0,4,2
2,7,10,5,31,4,4,4
2,4,6,2,9,2,3,1
1,7,9,3,12,0,4,2
1,6,8,1,13,3,3,2
2,12,17,10,8,3,6,2
0,7,7,5,2,0,3,0
0,1,0,0,1,0,0,0
3,9,137,45,12,3,2,4
1,9,29,22,11,3,6,4
0,4,9,6,5,2,5,1
4,8,11,10,7,1,4,3
1,6,12,10,4,4,2,2
2,13,12,16,7,1,5,3
2,5,6,9,3,2,1,3
0,0,2,1,3,0,0,0
1,10,59,360,16,1,4,3
3,9,20,33,13,3,6,3
1,4,10,10,6,3,3,3
1,5,10,13,5,0,2,4
1,5,10,12,8,1,5,3
2,10,8,17,11,3,4,4
0,2,4,8,5,1,3,2
0,3,2,0,0,0,1,0
0,11,23,355,52,3,3,2
5,10,12,31,18,3,3,4
2,3,6,10,9,2,5,4
0,5,8,12,10,1,5,1
3,7,7,12,9,2,4,1
2,10,6,17,11,2,6,4
1,5,6,11,8,2,5,1
0,2,0,0,1,1,0,0
3,10,9,492,23,2,3,3
3,9,8,43,22,1,6,4
1,4,2,10,9,2,4,2
1,6,4,12,9,2,2,1
3,7,5,14,8,3,2,4
2,12,3,16,14,4,7,3
2,6,1,8,6,3,4,0
0,1,0,1,1,0,0,1
0,8,2,356,43,1,5,2
1,10,2,53,83,1,4,1
3,5,3,11,9,3,1,1
1,8,0,13,10,1,2,3
1,6,4,12,12,0,6,2
2,12,4,16,13,2,4,2
1,4,1,8,6,1,3,0
0,0,0,1,1,0,0,0
2,9,1,350,27,2,6,4
1,10,2,43,76,1,4,3
1,6,3,14,11,3,4,1
2,5,0,13,10,3,3,1
2,5,3,12,12,0,3,2
2,13,4,16,12,3,5,0
2,5,0,8,5,3,4,2
0,1,0,0,1,0,1,1
1,9,4,250,29,1,7,1
0,10,1,39,83,3,6,1
2,6,2,12,10,2,3,2
3,5,1,10,10,0,2,1
2,6,3,12,10,0,4,2
2,14,0,11,8,3,4,3
3,4,3,5,5,0,1,1
0,1,0,0,3,0,2,0
2,10,1,39,13,1,4,1
2,8,0,18,19,2,3,0
2,3,2,7,7,1,3,2
1,7,1,8,7,0,5,2
2,7,2,9,8,4,4,0
4,13,1,7,6,2,4,1
2,3,3,2,3,0,3,1
0,1,0,3,0,0,0,0
1,12,1,18,1,2,3,0
2,10,2,10,8,0,3,4
3,3,1,4,4,1,5,2
2,8,0,7,2,2,3,0
3,6,1,5,3,4,4,1
3,12,2,2,10,1,7,1
0,3,1,2,2,2,3,0
0,1,0,0,2,1,0,0
3,8,2,1,14,1,5,3
2,10,2,1,13,1,3,0
2,5,1,2,4,2,3,2
2,7,1,1,8,3,4,4
1,7,3,1,9,0,2,2
4,13,2,7,8,3,4,1
3,3,2,1,5,0,1,4
0,1,1,0,3,0,0,0
3,11,2,10,15,1,5,1
4,10,0,8,14,3,5,2
5,7,3,3,7,2,2,2
5,5,4,4,9,2,4,1
5,7,2,5,6,2,6,1
3,11,1,7,10,1,3,3
1,4,1,3,3,0,2,1
0,3,0,3,3,0,1,0
2,10,1,13,30,2,3,1
3,9,1,12,32,3,3,2
3,6,3,6,10,1,5,2
2,6,0,9,9,1,5,1
1,8,0,6,8,3,2,0
2,12,4,17,14,1,5,3
0,4,1,5,3,1,1,0
1,1,0,0,1,0,0,0
2,11,3,62,34,1,3,0
1,9,3,32,35,0,6,2
2,6,1,12,11,2,4,1
1,6,4,9,10,2,0,1
2,4,4,9,13,2,4,2
1,13,3,16,10,3,5,2
0,5,0,5,4,3,1,0
3,2,2,3,4,1,1,0
1,9,3,66,24,0,6,0
2,11,3,29,13,1,4,3
3,7,3,12,7,3,2,0
1,6,3,10,10,2,3,2
2,5,1,11,6,0,2,1
4,12,3,14,12,3,3,1
2,3,1,7,8,2,2,2
0,2,0,2,4,0,0,1
0,12,1,101,52,0,4,0
1,10,4,32,21,4,6,4
3,3,3,7,9,2,2,3
0,7,3,14,12,2,5,1
0,6,3,11,9,2,5,0
3,11,12,15,16,1,4,4
1,5,3,9,5,0,1,0
0,3,2,1,1,1,1,0
3,9,30,105,150,2,4,2
3,9,15,32,32,1,5,3
1,5,4,10,9,3,2,0
1,7,11,12,11,4,4,2
3,5,8,11,11,1,1,3
1,13,10,17,16,2,4,2
1,4,7,5,8,2,0,1
0,0,3,5,4,0,1,2
2,10,23,110,151,0,4,1
0,10,13,29,31,4,5,1
2,3,5,7,9,2,3,2
3,6,6,11,12,1,3,2
1,6,6,12,11,1,3,1
2,13,14,5,17,3,5,3
3,4,6,3,10,1,1,3
0,2,1,0,2,0,0,0
1,10,47,6,214,3,4,1
3,7,23,7,30,1,4,6
3,4,8,3,10,1,1,2
0,7,8,6,14,1,5,1
1,5,10,5,10,1,2,2
2,11,15,10,4,3,5,3
2,5,6,8,5,1,2,1
0,1,2,2,0,0,1,0
1,8,81,32,1,1,4,2
4,9,24,15,6,2,4,2
3,7,7,8,2,2,4,0
1,5,12,9,1,1,5,3
4,5,13,8,2,1,2,3
0,13,14,19,2,2,5,2
2,4,7,8,0,2,2,3
1,1,2,0,1,0,0,0
1,11,110,360,2,0,3,2
3,9,22,29,3,2,7,3
2,3,10,10,1,1,1,3
3,7,11,12,2,3,4,3
1,10,10,12,1,1,4,1
4,12,16,17,13,3,5,2
1,6,9,10,10,2,3,3
0,3,0,1,0,0,2,0
3,10,71,282,59,1,4,5
5,8,21,26,21,4,5,3
2,4,7,9,7,1,4,1
0,5,10,14,8,1,5,3
2,8,9,12,12,2,2,3
2,14,8,21,15,3,5,2
2,3,5,7,5,2,2,4
1,1,1,0,2,0,0,0
1,12,9,421,50,0,4,2
2,7,8,30,18,3,6,3
1,3,6,14,9,1,3,1
2,6,6,13,10,2,2,4
1,7,3,14,11,4,5,3
3,10,4,18,13,4,5,3
3,5,3,6,6,2,1,2
0,2,0,0,2,0,2,0
0,11,5,338,39,3,5,1
3,8,5,52,51,4,4,3
1,5,5,15,11,4,4,2
0,7,3,12,9,2,4,0
4,6,1,14,9,2,3,2
3,11,5,18,10,4,4,3
0,6,2,5,6,2,2,0
0,0,0,0,0,0,0,0
2,8,5,236,23,3,4,3
1,11,7,44,47,5,3,1
2,6,3,13,9,4,6,1
3,5,3,12,11,2,2,1
3,6,5,12,10,4,3,3
1,12,4,11,13,2,6,2
1,3,0,6,5,1,1,0
0,1,0,0,0,0,0,0
3,8,1,36,29,3,5,3
2,11,2,19,101,3,5,0
2,5,1,6,10,3,2,2
3,6,2,6,10,5,3,3
3,6,3,9,11,1,5,1
5,14,2,11,9,4,2,2
0,3,2,4,3,2,3,2
0,1,0,0,2,0,1,0
1,11,1,27,16,0,5,0
4,7,0,21,45,2,3,1
2,4,3,9,8,3,3,4
1,7,2,10,10,1,6,2
3,7,1,11,9,1,4,1
2,14,4,2,10,2,4,1
2,5,1,1,6,0,3,0
0,0,0,0,0,0,0,0
3,9,3,4,22,3,3,2
0,7,3,3,24,1,6,3
2,4,0,0,8,2,3,1
2,7,1,2,11,3,4,1
1,5,3,0,8,2,3,2
1,15,0,0,10,0,6,3
4,3,1,1,3,2,1,1
0,0,1,0,1,0,0,0
1,11,3,1,21,0,5,2
4,12,1,2,16,2,5,1
2,6,2,3,5,4,3,0
2,5,3,2,10,1,2,3
1,5,3,1,9,1,5,3
3,11,2,2,8,2,3,2
1,3,2,1,1,2,0,2
0,2,1,0,4,0,3,1
0,12,0,5,12,2,6,0
2,10,2,5,9,4,3,0
2,3,3,4,5,2,3,3
1,5,3,2,8,0,4,2
2,7,1,2,5,2,5,2
3,13,2,8,8,1,4,3
0,4,0,1,3,0,3,1
0,3,0,4,4,0,1,0
5,8,1,12,13,2,4,2
4,8,3,9,11,2,4,3
1,5,3,4,5,1,3,3
3,6,0,6,6,2,3,1
4,8,2,5,5,2,2,1
3,13,2,11,13,2,5,2
4,6,0,4,5,2,2,0
2,3,2,10,6,1,1,0
3,9,5,24,38,1,3,2
3,9,1,15,28,0,6,3
3,4,2,6,7,1,2,0
3,6,1,11,9,3,5,1
2,6,1,7,10,0,5,2
3,12,1,16,8,3,4,2
3,3,2,7,3,1,0,2
3,7,4,19,8,2,4,2
2,9,1,49,10,0,5,4
4,9,2,30,11,3,4,1
3,5,1,8,4,2,2,0
2,7,2,11,8,1,3,3
3,5,1,10,5,2,3,1
2,13,1,17,9,3,4,2
2,5,2,9,5,3,2,1
6,5,2,20,8,4,1,1
0,11,0,126,20,2,2,1
2,13,4,32,12,4,5,4
2,2,0,10,6,2,3,1
2,8,1,14,8,5,3,1
1,7,3,9,8,1,3,3
2,14,3,15,4,2,4,2
3,5,3,11,5,2,3,2
0,3,1,4,1,0,0,0
0,9,4,86,11,0,4,1
2,9,3,28,8,5,5,2
2,4,2,8,3,3,1,0
3,8,3,9,10,2,2,3
0,5,3,11,7,1,3,3
3,13,14,17,12,3,4,2
1,7,9,9,6,0,2,2
0,1,2,3,3,0,2,0
3,9,68,113,19,0,3,0
4,12,22,29,15,3,4,1
0,4,10,8,6,1,3,3
2,8,10,14,5,0,4,2
2,6,8,11,7,2,4,2
